# -*- tcl -*- bench/csv
1
1440,Geo2PointList 1x 0 10 10,1.33
1441,Geo2PointList 1x 1 -10 -10,2.152
1442,Geo2PointList 1x 1 -10 0,2.058
1443,Geo2PointList 1x 1 -10 10,2.051
1444,Geo2PointList 1x 1 0 -10,2.099
1445,Geo2PointList 1x 1 0 0,1.829
1446,Geo2PointList 1x 1 0 10,1.433
1447,Geo2PointList 1x 1 10 -10,1.486
1448,Geo2PointList 1x 1 10 0,1.246
1449,Geo2PointList 1x 1 10 10,1.467
1450,Geo2PointList 1x 2 -10 -10,1.275
1451,Geo2PointList 1x 2 -10 0,1.279
1452,Geo2PointList 1x 2 -10 10,1.263
1453,Geo2PointList 1x 2 0 -10,1.333
1454,Geo2PointList 1x 2 0 0,1.251
1455,Geo2PointList 1x 2 0 10,1.244
1456,Geo2PointList 1x 2 10 -10,1.265
1457,Geo2PointList 1x 2 10 0,1.357
1458,Geo2PointList 1x 2 10 10,1.271
1459,Geo2PointList 1x 3 -10 -10,1.478
1460,Geo2PointList 1x 3 -10 0,1.49
1461,Geo2PointList 1x 3 -10 10,1.503
1462,Geo2PointList 1x 3 0 -10,1.246
1463,Geo2PointList 1x 3 0 0,1.241
1464,Geo2PointList 1x 3 0 10,1.419
1465,Geo2PointList 1x 3 10 -10,1.34
1466,Geo2PointList 1x 3 10 0,1.27
1467,Geo2PointList 1x 3 10 10,1.278
1468,Geo2PointList 1x 4 -10 -10,1.478
1469,Geo2PointList 1x 4 -10 0,1.424
1470,Geo2PointList 1x 4 -10 10,1.481
1471,Geo2PointList 1x 4 0 -10,1.291
1472,Geo2PointList 1x 4 0 0,1.302
1473,Geo2PointList 1x 4 0 10,1.269
1474,Geo2PointList 1x 4 10 -10,1.465
1475,Geo2PointList 1x 4 10 0,1.433
1476,Geo2PointList 1x 4 10 10,1.263
1477,Geo2PointList 1x 5 -10 -10,1.28
1478,Geo2PointList 1x 5 -10 0,1.436
1479,Geo2PointList 1x 5 -10 10,1.278
1480,Geo2PointList 1x 5 0 -10,1.257
1481,Geo2PointList 1x 5 0 0,1.469
1482,Geo2PointList 1x 5 0 10,1.257
1483,Geo2PointList 1x 5 10 -10,1.357
1484,Geo2PointList 1x 5 10 0,1.563
1485,Geo2PointList 1x 5 10 10,1.468
1486,Geo2PointList 1x 6 -10 -10,1.366
1487,Geo2PointList 1x 6 -10 0,1.436
1488,Geo2PointList 1x 6 -10 10,1.642
1489,Geo2PointList 1x 6 0 -10,1.438
1490,Geo2PointList 1x 6 0 0,1.441
1491,Geo2PointList 1x 6 0 10,1.32
1492,Geo2PointList 1x 6 10 -10,1.562
1493,Geo2PointList 1x 6 10 0,1.265
1494,Geo2PointList 1x 6 10 10,1.27
1495,Geo2PointList 1x 7 -10 -10,1.281
1496,Geo2PointList 1x 7 -10 0,1.254
1497,Geo2PointList 1x 7 -10 10,1.263
1498,Geo2PointList 1x 7 0 -10,1.253
1499,Geo2PointList 1x 7 0 0,1.392
1500,Geo2PointList 1x 7 0 10,1.306
1501,Geo2PointList 1x 7 10 -10,1.319
1502,Geo2PointList 1x 7 10 0,1.242
1503,Geo2PointList 1x 7 10 10,1.438
1504,Geo2PointList 1x 8 -10 -10,1.278
1505,Geo2PointList 1x 8 -10 0,1.262
1506,Geo2PointList 1x 8 -10 10,1.282
1507,Geo2PointList 1x 8 0 -10,1.251
1508,Geo2PointList 1x 8 0 0,1.253
1509,Geo2PointList 1x 8 0 10,1.773
1510,Geo2PointList 1x 8 10 -10,1.283
1511,Geo2PointList 1x 8 10 0,1.435
1512,Geo2PointList 1x 8 10 10,1.335
1513,Geo2PointList 1x 9 -10 -10,1.477
1514,Geo2PointList 1x 9 -10 0,1.87
1515,Geo2PointList 1x 9 -10 10,1.706
1516,Geo2PointList 1x 9 0 -10,1.326
1517,Geo2PointList 1x 9 0 0,1.253
1518,Geo2PointList 1x 9 0 10,1.444
1519,Geo2PointList 1x 9 10 -10,1.26
1520,Geo2PointList 1x 9 10 0,1.275
1521,Geo2PointList 1x 9 10 10,1.365
1522,Geo2PointList 1x 10 -10 -10,1.392
1523,Geo2PointList 1x 10 -10 0,1.257
1524,Geo2PointList 1x 10 -10 10,1.263
1525,Geo2PointList 1x 10 0 -10,1.257
1526,Geo2PointList 1x 10 0 0,1.65
1527,Geo2PointList 1x 10 0 10,1.301
1528,Geo2PointList 1x 10 10 -10,1.504
1529,Geo2PointList 1x 10 10 0,1.425
1530,Geo2PointList 1x 10 10 10,1.388
1531,Geo2PointList 1x 11 -10 -10,1.248
1532,Geo2PointList 1x 11 -10 0,1.261
1533,Geo2PointList 1x 11 -10 10,1.262
1534,Geo2PointList 1x 11 0 -10,1.582
1535,Geo2PointList 1x 11 0 0,1.327
1536,Geo2PointList 1x 11 0 10,1.385
1537,Geo2PointList 1x 11 10 -10,1.643
1538,Geo2PointList 1x 11 10 0,1.509
1539,Geo2PointList 1x 11 10 10,1.477
1540,Geo2PointList 1x 12 -10 -10,1.493
1541,Geo2PointList 1x 12 -10 0,1.63
1542,Geo2PointList 1x 12 -10 10,1.575
1543,Geo2PointList 1x 12 0 -10,1.298
1544,Geo2PointList 1x 12 0 0,1.264
1545,Geo2PointList 1x 12 0 10,1.25
1546,Geo2PointList 1x 12 10 -10,1.649
1547,Geo2PointList 1x 12 10 0,1.54
1548,Geo2PointList 1x 12 10 10,1.478
1549,Geo2PointList 1x 13 -10 -10,1.273
1550,Geo2PointList 1x 13 -10 0,1.268
1551,Geo2PointList 1x 13 -10 10,1.617
1552,Geo2PointList 1x 13 0 -10,1.241
1553,Geo2PointList 1x 13 0 0,1.257
1554,Geo2PointList 1x 13 0 10,1.242
1555,Geo2PointList 1x 13 10 -10,1.808
1556,Geo2PointList 1x 13 10 0,1.327
1557,Geo2PointList 1x 13 10 10,1.644
1558,Geo2PointList 1x 14 -10 -10,1.273
1559,Geo2PointList 1x 14 -10 0,1.383
1560,Geo2PointList 1x 14 -10 10,1.486
1561,Geo2PointList 1x 14 0 -10,1.439
1562,Geo2PointList 1x 14 0 0,1.259
1563,Geo2PointList 1x 14 0 10,1.243
1564,Geo2PointList 1x 14 10 -10,1.27
1565,Geo2PointList 1x 14 10 0,1.371
1566,Geo2PointList 1x 14 10 10,1.278
1567,Geo2PointList 1x 15 -10 -10,1.299
1568,Geo2PointList 1x 15 -10 0,1.272
1569,Geo2PointList 1x 15 -10 10,1.474
1570,Geo2PointList 1x 15 0 -10,1.578
1571,Geo2PointList 1x 15 0 0,1.447
1572,Geo2PointList 1x 15 0 10,1.263
1573,Geo2PointList 1x 15 10 -10,1.267
1574,Geo2PointList 1x 15 10 0,1.258
1575,Geo2PointList 1x 15 10 10,1.49
1576,Geo2PointList 1x 16 -10 -10,1.477
1577,Geo2PointList 1x 16 -10 0,1.484
1578,Geo2PointList 1x 16 -10 10,1.487
1579,Geo2PointList 1x 16 0 -10,1.234
1580,Geo2PointList 1x 16 0 0,1.256
1581,Geo2PointList 1x 16 0 10,1.247
1582,Geo2PointList 1x 16 10 -10,1.285
1583,Geo2PointList 1x 16 10 0,1.281
1584,Geo2PointList 1x 16 10 10,1.459
1585,Geo2PointList 1x 17 -10 -10,1.445
1586,Geo2PointList 1x 17 -10 0,1.478
1587,Geo2PointList 1x 17 -10 10,1.451
1588,Geo2PointList 1x 17 0 -10,1.253
1589,Geo2PointList 1x 17 0 0,1.257
1590,Geo2PointList 1x 17 0 10,1.312
1591,Geo2PointList 1x 17 10 -10,1.274
1592,Geo2PointList 1x 17 10 0,1.465
1593,Geo2PointList 1x 17 10 10,1.246
1594,Geo2PointList 1x 18 -10 -10,1.435
1595,Geo2PointList 1x 18 -10 0,1.495
1596,Geo2PointList 1x 18 -10 10,1.284
1597,Geo2PointList 1x 18 0 -10,1.297
1598,Geo2PointList 1x 18 0 0,1.422
1599,Geo2PointList 1x 18 0 10,1.236
1600,Geo2PointList 1x 18 10 -10,1.437
1601,Geo2PointList 1x 18 10 0,1.526
1602,Geo2PointList 1x 18 10 10,1.253
1603,Geo2PointList 2x 0 -10 -10,1.482
1604,Geo2PointList 2x 0 -10 0,1.55
1605,Geo2PointList 2x 0 -10 10,1.461
1606,Geo2PointList 2x 0 0 -10,1.646
1607,Geo2PointList 2x 0 0 0,1.421
1608,Geo2PointList 2x 0 0 10,1.644
1609,Geo2PointList 2x 0 10 -10,1.449
1610,Geo2PointList 2x 0 10 0,1.463
1611,Geo2PointList 2x 0 10 10,1.426
1612,Geo2PointList 2x 1 -10 -10,3.264
1613,Geo2PointList 2x 1 -10 0,2.599
1614,Geo2PointList 2x 1 -10 10,2.391
1615,Geo2PointList 2x 1 0 -10,2.425
1616,Geo2PointList 2x 1 0 0,1.74
1617,Geo2PointList 2x 1 0 10,1.489
1618,Geo2PointList 2x 1 10 -10,1.745
1619,Geo2PointList 2x 1 10 0,1.447
1620,Geo2PointList 2x 1 10 10,1.703
1621,Geo2PointList 2x 2 -10 -10,1.886
1622,Geo2PointList 2x 2 -10 0,1.756
1623,Geo2PointList 2x 2 -10 10,1.461
1624,Geo2PointList 2x 2 0 -10,1.434
1625,Geo2PointList 2x 2 0 0,1.412
1626,Geo2PointList 2x 2 0 10,1.417
1627,Geo2PointList 2x 2 10 -10,1.898
1628,Geo2PointList 2x 2 10 0,1.685
1629,Geo2PointList 2x 2 10 10,1.696
1630,Geo2PointList 2x 3 -10 -10,1.686
1631,Geo2PointList 2x 3 -10 0,1.691
1632,Geo2PointList 2x 3 -10 10,1.859
1633,Geo2PointList 2x 3 0 -10,1.467
1634,Geo2PointList 2x 3 0 0,1.418
1635,Geo2PointList 2x 3 0 10,1.639
1636,Geo2PointList 2x 3 10 -10,1.613
1637,Geo2PointList 2x 3 10 0,1.629
1638,Geo2PointList 2x 3 10 10,1.764
1639,Geo2PointList 2x 4 -10 -10,1.72
1640,Geo2PointList 2x 4 -10 0,1.465
1641,Geo2PointList 2x 4 -10 10,1.635
1642,Geo2PointList 2x 4 0 -10,1.64
1643,Geo2PointList 2x 4 0 0,1.412
1644,Geo2PointList 2x 4 0 10,1.435
1645,Geo2PointList 2x 4 10 -10,1.555
1646,Geo2PointList 2x 4 10 0,1.705
1647,Geo2PointList 2x 4 10 10,1.531
1648,Geo2PointList 2x 5 -10 -10,1.609
1649,Geo2PointList 2x 5 -10 0,1.667
1650,Geo2PointList 2x 5 -10 10,1.48
1651,Geo2PointList 2x 5 0 -10,1.426
1652,Geo2PointList 2x 5 0 0,1.579
1653,Geo2PointList 2x 5 0 10,1.802
1654,Geo2PointList 2x 5 10 -10,1.728
1655,Geo2PointList 2x 5 10 0,1.723
1656,Geo2PointList 2x 5 10 10,1.742
1657,Geo2PointList 2x 6 -10 -10,2.009
1658,Geo2PointList 2x 6 -10 0,1.771
1659,Geo2PointList 2x 6 -10 10,1.495
1660,Geo2PointList 2x 6 0 -10,1.813
1661,Geo2PointList 2x 6 0 0,1.682
1662,Geo2PointList 2x 6 0 10,2.29
1663,Geo2PointList 2x 6 10 -10,1.711
1664,Geo2PointList 2x 6 10 0,1.466
1665,Geo2PointList 2x 6 10 10,1.588
1666,Geo2PointList 2x 7 -10 -10,1.443
1667,Geo2PointList 2x 7 -10 0,1.474
1668,Geo2PointList 2x 7 -10 10,1.702
1669,Geo2PointList 2x 7 0 -10,1.915
1670,Geo2PointList 2x 7 0 0,1.44
1671,Geo2PointList 2x 7 0 10,1.776
1672,Geo2PointList 2x 7 10 -10,1.722
1673,Geo2PointList 2x 7 10 0,1.475
1674,Geo2PointList 2x 7 10 10,1.483
1675,Geo2PointList 2x 8 -10 -10,1.697
1676,Geo2PointList 2x 8 -10 0,1.501
1677,Geo2PointList 2x 8 -10 10,1.615
1678,Geo2PointList 2x 8 0 -10,2.203
1679,Geo2PointList 2x 8 0 0,1.42
1680,Geo2PointList 2x 8 0 10,1.749
1681,Geo2PointList 2x 8 10 -10,1.732
1682,Geo2PointList 2x 8 10 0,1.739
1683,Geo2PointList 2x 8 10 10,1.68
1684,Geo2PointList 2x 9 -10 -10,1.736
1685,Geo2PointList 2x 9 -10 0,2.213
1686,Geo2PointList 2x 9 -10 10,1.921
1687,Geo2PointList 2x 9 0 -10,1.448
1688,Geo2PointList 2x 9 0 0,1.424
1689,Geo2PointList 2x 9 0 10,1.64
1690,Geo2PointList 2x 9 10 -10,1.449
1691,Geo2PointList 2x 9 10 0,1.482
1692,Geo2PointList 2x 9 10 10,1.61
1693,Geo2PointList 2x 10 -10 -10,1.462
1694,Geo2PointList 2x 10 -10 0,1.895
1695,Geo2PointList 2x 10 -10 10,1.48
1696,Geo2PointList 2x 10 0 -10,1.436
1697,Geo2PointList 2x 10 0 0,1.686
1698,Geo2PointList 2x 10 0 10,1.44
1699,Geo2PointList 2x 10 10 -10,1.475
1700,Geo2PointList 2x 10 10 0,1.743
1701,Geo2PointList 2x 10 10 10,1.484
1702,Geo2PointList 2x 11 -10 -10,1.571
1703,Geo2PointList 2x 11 -10 0,1.753
1704,Geo2PointList 2x 11 -10 10,1.858
1705,Geo2PointList 2x 11 0 -10,1.65
1706,Geo2PointList 2x 11 0 0,1.422
1707,Geo2PointList 2x 11 0 10,1.417
1708,Geo2PointList 2x 11 10 -10,1.718
1709,Geo2PointList 2x 11 10 0,1.474
1710,Geo2PointList 2x 11 10 10,1.73
1711,Geo2PointList 2x 12 -10 -10,1.697
1712,Geo2PointList 2x 12 -10 0,1.912
1713,Geo2PointList 2x 12 -10 10,1.785
1714,Geo2PointList 2x 12 0 -10,1.455
1715,Geo2PointList 2x 12 0 0,1.634
1716,Geo2PointList 2x 12 0 10,1.441
1717,Geo2PointList 2x 12 10 -10,1.73
1718,Geo2PointList 2x 12 10 0,1.739
1719,Geo2PointList 2x 12 10 10,1.615
1720,Geo2PointList 2x 13 -10 -10,1.473
1721,Geo2PointList 2x 13 -10 0,1.665
1722,Geo2PointList 2x 13 -10 10,1.471
1723,Geo2PointList 2x 13 0 -10,1.974
1724,Geo2PointList 2x 13 0 0,1.453
1725,Geo2PointList 2x 13 0 10,1.574
1726,Geo2PointList 2x 13 10 -10,1.466
1727,Geo2PointList 2x 13 10 0,1.476
1728,Geo2PointList 2x 13 10 10,1.653
1729,Geo2PointList 2x 14 -10 -10,1.468
1730,Geo2PointList 2x 14 -10 0,1.462
1731,Geo2PointList 2x 14 -10 10,2.159
1732,Geo2PointList 2x 14 0 -10,1.66
1733,Geo2PointList 2x 14 0 0,1.439
1734,Geo2PointList 2x 14 0 10,1.672
1735,Geo2PointList 2x 14 10 -10,1.473
1736,Geo2PointList 2x 14 10 0,1.473
1737,Geo2PointList 2x 14 10 10,1.465
1738,Geo2PointList 2x 15 -10 -10,1.427
1739,Geo2PointList 2x 15 -10 0,1.462
1740,Geo2PointList 2x 15 -10 10,2.52
1741,Geo2PointList 2x 15 0 -10,1.85
1742,Geo2PointList 2x 15 0 0,1.687
1743,Geo2PointList 2x 15 0 10,1.69
1744,Geo2PointList 2x 15 10 -10,1.475
1745,Geo2PointList 2x 15 10 0,1.46
1746,Geo2PointList 2x 15 10 10,1.455
1747,Geo2PointList 2x 16 -10 -10,1.56
1748,Geo2PointList 2x 16 -10 0,1.723
1749,Geo2PointList 2x 16 -10 10,1.451
1750,Geo2PointList 2x 16 0 -10,1.67
1751,Geo2PointList 2x 16 0 0,1.644
1752,Geo2PointList 2x 16 0 10,1.424
1753,Geo2PointList 2x 16 10 -10,1.809
1754,Geo2PointList 2x 16 10 0,1.48
1755,Geo2PointList 2x 16 10 10,1.468
1756,Geo2PointList 2x 17 -10 -10,1.466
1757,Geo2PointList 2x 17 -10 0,1.463
1758,Geo2PointList 2x 17 -10 10,1.721
1759,Geo2PointList 2x 17 0 -10,1.434
1760,Geo2PointList 2x 17 0 0,1.803
1761,Geo2PointList 2x 17 0 10,1.637
1762,Geo2PointList 2x 17 10 -10,1.459
1763,Geo2PointList 2x 17 10 0,1.455
1764,Geo2PointList 2x 17 10 10,1.44
1765,Geo2PointList 2x 18 -10 -10,1.68
1766,Geo2PointList 2x 18 -10 0,1.858
1767,Geo2PointList 2x 18 -10 10,1.457
1768,Geo2PointList 2x 18 0 -10,1.411
1769,Geo2PointList 2x 18 0 0,1.643
1770,Geo2PointList 2x 18 0 10,1.457
1771,Geo2PointList 2x 18 10 -10,1.701
1772,Geo2PointList 2x 18 10 0,1.474
1773,Geo2PointList 2x 18 10 10,1.779
1774,Geo2PointList 5x 0 -10 -10,2.582
1775,Geo2PointList 5x 0 -10 0,2.608
1776,Geo2PointList 5x 0 -10 10,2.005
1777,Geo2PointList 5x 0 0 -10,1.907
1778,Geo2PointList 5x 0 0 0,2.578
1779,Geo2PointList 5x 0 0 10,1.947
1780,Geo2PointList 5x 0 10 -10,2.025
1781,Geo2PointList 5x 0 10 0,2.476
1782,Geo2PointList 5x 0 10 10,2.013
1783,Geo2PointList 5x 1 -10 -10,2.886
1784,Geo2PointList 5x 1 -10 0,3.228
1785,Geo2PointList 5x 1 -10 10,4.19
1786,Geo2PointList 5x 1 0 -10,3.202
1787,Geo2PointList 5x 1 0 0,2.327
1788,Geo2PointList 5x 1 0 10,4.119
1789,Geo2PointList 5x 1 10 -10,2.914
1790,Geo2PointList 5x 1 10 0,2.021
1791,Geo2PointList 5x 1 10 10,2.816
1792,Geo2PointList 5x 2 -10 -10,2.024
1793,Geo2PointList 5x 2 -10 0,2.451
1794,Geo2PointList 5x 2 -10 10,2.713
1795,Geo2PointList 5x 2 0 -10,2.226
1796,Geo2PointList 5x 2 0 0,1.896
1797,Geo2PointList 5x 2 0 10,1.928
1798,Geo2PointList 5x 2 10 -10,2.382
1799,Geo2PointList 5x 2 10 0,2.315
1800,Geo2PointList 5x 2 10 10,2.04
1801,Geo2PointList 5x 3 -10 -10,2.007
1802,Geo2PointList 5x 3 -10 0,2.043
1803,Geo2PointList 5x 3 -10 10,2.02
1804,Geo2PointList 5x 3 0 -10,2.135
1805,Geo2PointList 5x 3 0 0,1.949
1806,Geo2PointList 5x 3 0 10,2.342
1807,Geo2PointList 5x 3 10 -10,2.013
1808,Geo2PointList 5x 3 10 0,2.042
1809,Geo2PointList 5x 3 10 10,2.036
1810,Geo2PointList 5x 4 -10 -10,2.02
1811,Geo2PointList 5x 4 -10 0,2.414
1812,Geo2PointList 5x 4 -10 10,2.612
1813,Geo2PointList 5x 4 0 -10,2.458
1814,Geo2PointList 5x 4 0 0,2.795
1815,Geo2PointList 5x 4 0 10,1.925
1816,Geo2PointList 5x 4 10 -10,2.593
1817,Geo2PointList 5x 4 10 0,2.734
1818,Geo2PointList 5x 4 10 10,2.372
1819,Geo2PointList 5x 5 -10 -10,2.046
1820,Geo2PointList 5x 5 -10 0,2.754
1821,Geo2PointList 5x 5 -10 10,2.244
1822,Geo2PointList 5x 5 0 -10,2.285
1823,Geo2PointList 5x 5 0 0,1.9
1824,Geo2PointList 5x 5 0 10,1.933
1825,Geo2PointList 5x 5 10 -10,2.034
1826,Geo2PointList 5x 5 10 0,2.037
1827,Geo2PointList 5x 5 10 10,2.103
1828,Geo2PointList 5x 6 -10 -10,2.372
1829,Geo2PointList 5x 6 -10 0,2.422
1830,Geo2PointList 5x 6 -10 10,2.075
1831,Geo2PointList 5x 6 0 -10,2.29
1832,Geo2PointList 5x 6 0 0,1.913
1833,Geo2PointList 5x 6 0 10,2.028
1834,Geo2PointList 5x 6 10 -10,2.126
1835,Geo2PointList 5x 6 10 0,2.487
1836,Geo2PointList 5x 6 10 10,2.527
1837,Geo2PointList 5x 7 -10 -10,2.114
1838,Geo2PointList 5x 7 -10 0,2.589
1839,Geo2PointList 5x 7 -10 10,2.593
1840,Geo2PointList 5x 7 0 -10,2.291
1841,Geo2PointList 5x 7 0 0,1.952
1842,Geo2PointList 5x 7 0 10,1.903
1843,Geo2PointList 5x 7 10 -10,2.023
1844,Geo2PointList 5x 7 10 0,2.128
1845,Geo2PointList 5x 7 10 10,2.825
1846,Geo2PointList 5x 8 -10 -10,2.029
1847,Geo2PointList 5x 8 -10 0,2.591
1848,Geo2PointList 5x 8 -10 10,2.481
1849,Geo2PointList 5x 8 0 -10,1.999
1850,Geo2PointList 5x 8 0 0,2.382
1851,Geo2PointList 5x 8 0 10,1.93
1852,Geo2PointList 5x 8 10 -10,2.89
1853,Geo2PointList 5x 8 10 0,2.634
1854,Geo2PointList 5x 8 10 10,2.426
1855,Geo2PointList 5x 9 -10 -10,2.493
1856,Geo2PointList 5x 9 -10 0,2.845
1857,Geo2PointList 5x 9 -10 10,2.654
1858,Geo2PointList 5x 9 0 -10,2.253
1859,Geo2PointList 5x 9 0 0,2.329
1860,Geo2PointList 5x 9 0 10,1.919
1861,Geo2PointList 5x 9 10 -10,3.118
1862,Geo2PointList 5x 9 10 0,1.986
1863,Geo2PointList 5x 9 10 10,2.04
1864,Geo2PointList 5x 10 -10 -10,2.022
1865,Geo2PointList 5x 10 -10 0,2.022
1866,Geo2PointList 5x 10 -10 10,2.458
1867,Geo2PointList 5x 10 0 -10,2.067
1868,Geo2PointList 5x 10 0 0,2.2
1869,Geo2PointList 5x 10 0 10,2.607
1870,Geo2PointList 5x 10 10 -10,2.546
1871,Geo2PointList 5x 10 10 0,2.638
1872,Geo2PointList 5x 10 10 10,2.48
1873,Geo2PointList 5x 11 -10 -10,2.024
1874,Geo2PointList 5x 11 -10 0,1.996
1875,Geo2PointList 5x 11 -10 10,2.405
1876,Geo2PointList 5x 11 0 -10,1.963
1877,Geo2PointList 5x 11 0 0,2.227
1878,Geo2PointList 5x 11 0 10,1.931
1879,Geo2PointList 5x 11 10 -10,2.029
1880,Geo2PointList 5x 11 10 0,2.031
1881,Geo2PointList 5x 11 10 10,2.009
1882,Geo2PointList 5x 12 -10 -10,2.043
1883,Geo2PointList 5x 12 -10 0,2.765
1884,Geo2PointList 5x 12 -10 10,2.454
1885,Geo2PointList 5x 12 0 -10,1.952
1886,Geo2PointList 5x 12 0 0,1.924
1887,Geo2PointList 5x 12 0 10,1.946
1888,Geo2PointList 5x 12 10 -10,2.351
1889,Geo2PointList 5x 12 10 0,2.07
1890,Geo2PointList 5x 12 10 10,2.041
1891,Geo2PointList 5x 13 -10 -10,2.719
1892,Geo2PointList 5x 13 -10 0,2.207
1893,Geo2PointList 5x 13 -10 10,2.033
1894,Geo2PointList 5x 13 0 -10,1.918
1895,Geo2PointList 5x 13 0 0,2.443
1896,Geo2PointList 5x 13 0 10,1.918
1897,Geo2PointList 5x 13 10 -10,2.044
1898,Geo2PointList 5x 13 10 0,2.054
1899,Geo2PointList 5x 13 10 10,2.049
1900,Geo2PointList 5x 14 -10 -10,2.085
1901,Geo2PointList 5x 14 -10 0,2.574
1902,Geo2PointList 5x 14 -10 10,2.069
1903,Geo2PointList 5x 14 0 -10,1.939
1904,Geo2PointList 5x 14 0 0,2.022
1905,Geo2PointList 5x 14 0 10,2.377
1906,Geo2PointList 5x 14 10 -10,2.312
1907,Geo2PointList 5x 14 10 0,2.153
1908,Geo2PointList 5x 14 10 10,2.411
1909,Geo2PointList 5x 15 -10 -10,2.445
1910,Geo2PointList 5x 15 -10 0,2.555
1911,Geo2PointList 5x 15 -10 10,2.051
1912,Geo2PointList 5x 15 0 -10,2.265
1913,Geo2PointList 5x 15 0 0,1.946
1914,Geo2PointList 5x 15 0 10,2.116
1915,Geo2PointList 5x 15 10 -10,2.02
1916,Geo2PointList 5x 15 10 0,2.088
1917,Geo2PointList 5x 15 10 10,2.038
1918,Geo2PointList 5x 16 -10 -10,2.046
1919,Geo2PointList 5x 16 -10 0,1.983
1920,Geo2PointList 5x 16 -10 10,2.423
1921,Geo2PointList 5x 16 0 -10,2.253
1922,Geo2PointList 5x 16 0 0,2.295
1923,Geo2PointList 5x 16 0 10,1.883
1924,Geo2PointList 5x 16 10 -10,2.048
1925,Geo2PointList 5x 16 10 0,2.671
1926,Geo2PointList 5x 16 10 10,1.987
1927,Geo2PointList 5x 17 -10 -10,2.416
1928,Geo2PointList 5x 17 -10 0,2.014
1929,Geo2PointList 5x 17 -10 10,2.017
1930,Geo2PointList 5x 17 0 -10,1.9
1931,Geo2PointList 5x 17 0 0,2.296
1932,Geo2PointList 5x 17 0 10,1.932
1933,Geo2PointList 5x 17 10 -10,2.039
1934,Geo2PointList 5x 17 10 0,2.024
1935,Geo2PointList 5x 17 10 10,2.571
1936,Geo2PointList 5x 18 -10 -10,2.029
1937,Geo2PointList 5x 18 -10 0,2.399
1938,Geo2PointList 5x 18 -10 10,2.587
1939,Geo2PointList 5x 18 0 -10,2.569
1940,Geo2PointList 5x 18 0 0,1.958
1941,Geo2PointList 5x 18 0 10,1.909
1942,Geo2PointList 5x 18 10 -10,2.016
1943,Geo2PointList 5x 18 10 0,2.027
1944,Geo2PointList 5x 18 10 10,2.006
1945,Geo2PointList 10x 0 -10 -10,3.282
1946,Geo2PointList 10x 0 -10 0,2.875
1947,Geo2PointList 10x 0 -10 10,3.671
1948,Geo2PointList 10x 0 0 -10,3.464
1949,Geo2PointList 10x 0 0 0,2.713
1950,Geo2PointList 10x 0 0 10,2.751
1951,Geo2PointList 10x 0 10 -10,3.947
1952,Geo2PointList 10x 0 10 0,2.915
1953,Geo2PointList 10x 0 10 10,3.705
1954,Geo2PointList 10x 1 -10 -10,5.018
1955,Geo2PointList 10x 1 -10 0,5.978
1956,Geo2PointList 10x 1 -10 10,5.622
1957,Geo2PointList 10x 1 0 -10,4.521
1958,Geo2PointList 10x 1 0 0,3.819
1959,Geo2PointList 10x 1 0 10,3.125
1960,Geo2PointList 10x 1 10 -10,3.538
1961,Geo2PointList 10x 1 10 0,3.284
1962,Geo2PointList 10x 1 10 10,3.566
1963,Geo2PointList 10x 2 -10 -10,2.988
1964,Geo2PointList 10x 2 -10 0,2.978
1965,Geo2PointList 10x 2 -10 10,3.602
1966,Geo2PointList 10x 2 0 -10,2.738
1967,Geo2PointList 10x 2 0 0,3.656
1968,Geo2PointList 10x 2 0 10,3.022
1969,Geo2PointList 10x 2 10 -10,2.963
1970,Geo2PointList 10x 2 10 0,2.908
1971,Geo2PointList 10x 2 10 10,2.928
1972,Geo2PointList 10x 3 -10 -10,3.241
1973,Geo2PointList 10x 3 -10 0,3.646
1974,Geo2PointList 10x 3 -10 10,2.937
1975,Geo2PointList 10x 3 0 -10,2.989
1976,Geo2PointList 10x 3 0 0,2.77
1977,Geo2PointList 10x 3 0 10,2.743
1978,Geo2PointList 10x 3 10 -10,2.922
1979,Geo2PointList 10x 3 10 0,2.913
1980,Geo2PointList 10x 3 10 10,2.952
1981,Geo2PointList 10x 4 -10 -10,3.625
1982,Geo2PointList 10x 4 -10 0,3.372
1983,Geo2PointList 10x 4 -10 10,2.949
1984,Geo2PointList 10x 4 0 -10,2.723
1985,Geo2PointList 10x 4 0 0,3.31
1986,Geo2PointList 10x 4 0 10,2.763
1987,Geo2PointList 10x 4 10 -10,3.061
1988,Geo2PointList 10x 4 10 0,3.628
1989,Geo2PointList 10x 4 10 10,3.429
1990,Geo2PointList 10x 5 -10 -10,4.037
1991,Geo2PointList 10x 5 -10 0,3.571
1992,Geo2PointList 10x 5 -10 10,3.57
1993,Geo2PointList 10x 5 0 -10,3.268
1994,Geo2PointList 10x 5 0 0,3.03
1995,Geo2PointList 10x 5 0 10,2.727
1996,Geo2PointList 10x 5 10 -10,3.631
1997,Geo2PointList 10x 5 10 0,3.422
1998,Geo2PointList 10x 5 10 10,3.65
1999,Geo2PointList 10x 6 -10 -10,2.959
2000,Geo2PointList 10x 6 -10 0,2.916
2001,Geo2PointList 10x 6 -10 10,3.162
2002,Geo2PointList 10x 6 0 -10,2.801
2003,Geo2PointList 10x 6 0 0,3.256
2004,Geo2PointList 10x 6 0 10,3.757
2005,Geo2PointList 10x 6 10 -10,4.283
