# -*- tcl -*- bench/csv
1
134,Geo2Point 0 -40 40,3.828
135,Geo2Point 0 -40 50,4.109
136,Geo2Point 0 -40 60,3.827
137,Geo2Point 0 -40 70,3.813
138,Geo2Point 0 -40 80,4.136
139,Geo2Point 0 -40 90,3.821
140,Geo2Point 0 -40 100,3.835
141,Geo2Point 0 -40 110,4.271
142,Geo2Point 0 -40 120,3.822
143,Geo2Point 0 -40 130,3.826
144,Geo2Point 0 -40 140,4.12
145,Geo2Point 0 -40 150,3.802
146,Geo2Point 0 -40 160,3.818
147,Geo2Point 0 -40 170,3.982
148,Geo2Point 0 -40 180,3.87
149,Geo2Point 0 -50 -10,3.809
150,Geo2Point 0 -50 -20,3.928
151,Geo2Point 0 -50 -30,3.837
152,Geo2Point 0 -50 -40,3.822
153,Geo2Point 0 -50 -50,3.83
154,Geo2Point 0 -50 -60,4.258
155,Geo2Point 0 -50 -70,3.829
156,Geo2Point 0 -50 -80,3.807
157,Geo2Point 0 -50 -90,4.233
158,Geo2Point 0 -50 -100,3.901
159,Geo2Point 0 -50 -110,4.12
160,Geo2Point 0 -50 -120,4.022
161,Geo2Point 0 -50 -130,4.307
162,Geo2Point 0 -50 -140,3.834
163,Geo2Point 0 -50 -150,3.794
164,Geo2Point 0 -50 -160,4.013
165,Geo2Point 0 -50 -170,3.894
166,Geo2Point 0 -50 -180,4.023
167,Geo2Point 0 -50 0,3.815
168,Geo2Point 0 -50 10,3.986
169,Geo2Point 0 -50 20,3.82
170,Geo2Point 0 -50 30,3.832
171,Geo2Point 0 -50 40,3.958
172,Geo2Point 0 -50 50,3.796
173,Geo2Point 0 -50 60,3.823
174,Geo2Point 0 -50 70,3.93
175,Geo2Point 0 -50 80,3.826
176,Geo2Point 0 -50 90,3.81
177,Geo2Point 0 -50 100,3.901
178,Geo2Point 0 -50 110,3.812
179,Geo2Point 0 -50 120,3.801
180,Geo2Point 0 -50 130,3.931
181,Geo2Point 0 -50 140,3.807
182,Geo2Point 0 -50 150,3.789
183,Geo2Point 0 -50 160,4.222
184,Geo2Point 0 -50 170,4.056
185,Geo2Point 0 -50 180,3.791
186,Geo2Point 0 -60 -10,3.992
187,Geo2Point 0 -60 -20,3.815
188,Geo2Point 0 -60 -30,3.882
189,Geo2Point 0 -60 -40,3.846
190,Geo2Point 0 -60 -50,3.814
191,Geo2Point 0 -60 -60,3.834
192,Geo2Point 0 -60 -70,3.812
193,Geo2Point 0 -60 -80,3.801
194,Geo2Point 0 -60 -90,3.805
195,Geo2Point 0 -60 -100,3.814
196,Geo2Point 0 -60 -110,3.999
197,Geo2Point 0 -60 -120,3.846
198,Geo2Point 0 -60 -130,3.812
199,Geo2Point 0 -60 -140,4.067
200,Geo2Point 0 -60 -150,3.855
201,Geo2Point 0 -60 -160,3.827
202,Geo2Point 0 -60 -170,4.122
203,Geo2Point 0 -60 -180,3.802
204,Geo2Point 0 -60 0,4.021
205,Geo2Point 0 -60 10,3.838
206,Geo2Point 0 -60 20,3.952
207,Geo2Point 0 -60 30,3.818
208,Geo2Point 0 -60 40,3.829
209,Geo2Point 0 -60 50,4.12
210,Geo2Point 0 -60 60,3.81
211,Geo2Point 0 -60 70,3.964
212,Geo2Point 0 -60 80,4.015
213,Geo2Point 0 -60 90,3.826
214,Geo2Point 0 -60 100,3.827
215,Geo2Point 0 -60 110,3.83
216,Geo2Point 0 -60 120,3.996
217,Geo2Point 0 -60 130,3.827
218,Geo2Point 0 -60 140,4.054
219,Geo2Point 0 -60 150,4.087
220,Geo2Point 0 -60 160,3.827
221,Geo2Point 0 -60 170,3.832
222,Geo2Point 0 -60 180,4.428
223,Geo2Point 0 -70 -10,3.803
224,Geo2Point 0 -70 -20,3.838
225,Geo2Point 0 -70 -30,4.098
226,Geo2Point 0 -70 -40,3.951
227,Geo2Point 0 -70 -50,3.912
228,Geo2Point 0 -70 -60,4.199
229,Geo2Point 0 -70 -70,3.834
230,Geo2Point 0 -70 -80,3.822
231,Geo2Point 0 -70 -90,3.994
232,Geo2Point 0 -70 -100,3.87
233,Geo2Point 0 -70 -110,3.81
234,Geo2Point 0 -70 -120,3.938
235,Geo2Point 0 -70 -130,3.883
236,Geo2Point 0 -70 -140,3.797
237,Geo2Point 0 -70 -150,3.961
238,Geo2Point 0 -70 -160,3.799
239,Geo2Point 0 -70 -170,3.889
240,Geo2Point 0 -70 -180,3.892
241,Geo2Point 0 -70 0,4.267
242,Geo2Point 0 -70 10,3.846
243,Geo2Point 0 -70 20,3.822
244,Geo2Point 0 -70 30,3.867
245,Geo2Point 0 -70 40,3.872
246,Geo2Point 0 -70 50,3.802
247,Geo2Point 0 -70 60,4.079
248,Geo2Point 0 -70 70,3.979
249,Geo2Point 0 -70 80,3.796
250,Geo2Point 0 -70 90,3.797
251,Geo2Point 0 -70 100,3.971
252,Geo2Point 0 -70 110,3.799
253,Geo2Point 0 -70 120,3.82
254,Geo2Point 0 -70 130,4.144
255,Geo2Point 0 -70 140,3.834
256,Geo2Point 0 -70 150,3.821
257,Geo2Point 0 -70 160,3.857
258,Geo2Point 0 -70 170,3.914
259,Geo2Point 0 -70 180,3.843
260,Geo2Point 0 0 -10,4.092
261,Geo2Point 0 0 -20,4.094
262,Geo2Point 0 0 -30,3.791
263,Geo2Point 0 0 -40,4.001
264,Geo2Point 0 0 -50,4.185
265,Geo2Point 0 0 -60,3.793
266,Geo2Point 0 0 -70,3.839
267,Geo2Point 0 0 -80,4.024
268,Geo2Point 0 0 -90,4.117
269,Geo2Point 0 0 -100,3.79
270,Geo2Point 0 0 -110,3.858
271,Geo2Point 0 0 -120,3.797
272,Geo2Point 0 0 -130,3.795
273,Geo2Point 0 0 -140,3.804
274,Geo2Point 0 0 -150,3.9
275,Geo2Point 0 0 -160,3.841
276,Geo2Point 0 0 -170,3.98
277,Geo2Point 0 0 -180,4.185
278,Geo2Point 0 0 0,3.808
279,Geo2Point 0 0 10,3.771
280,Geo2Point 0 0 20,4.123
281,Geo2Point 0 0 30,3.808
282,Geo2Point 0 0 40,3.836
283,Geo2Point 0 0 50,4.285
284,Geo2Point 0 0 60,3.836
285,Geo2Point 0 0 70,3.851
286,Geo2Point 0 0 80,3.774
287,Geo2Point 0 0 90,3.795
288,Geo2Point 0 0 100,3.784
289,Geo2Point 0 0 110,3.878
290,Geo2Point 0 0 120,3.773
291,Geo2Point 0 0 130,3.896
292,Geo2Point 0 0 140,3.996
293,Geo2Point 0 0 150,3.809
294,Geo2Point 0 0 160,3.786
295,Geo2Point 0 0 170,3.779
296,Geo2Point 0 0 180,4.059
297,Geo2Point 0 10 -10,3.868
298,Geo2Point 0 10 -20,3.808
299,Geo2Point 0 10 -30,3.877
300,Geo2Point 0 10 -40,3.803
301,Geo2Point 0 10 -50,3.82
302,Geo2Point 0 10 -60,3.886
303,Geo2Point 0 10 -70,3.808
304,Geo2Point 0 10 -80,3.814
305,Geo2Point 0 10 -90,3.828
306,Geo2Point 0 10 -100,4.733
307,Geo2Point 0 10 -110,3.831
308,Geo2Point 0 10 -120,3.808
309,Geo2Point 0 10 -130,4.055
310,Geo2Point 0 10 -140,3.815
311,Geo2Point 0 10 -150,3.808
312,Geo2Point 0 10 -160,4.208
313,Geo2Point 0 10 -170,3.961
314,Geo2Point 0 10 -180,3.805
315,Geo2Point 0 10 0,3.917
316,Geo2Point 0 10 10,3.831
317,Geo2Point 0 10 20,3.829
318,Geo2Point 0 10 30,4.1
319,Geo2Point 0 10 40,3.824
320,Geo2Point 0 10 50,3.841
321,Geo2Point 0 10 60,4.209
322,Geo2Point 0 10 70,3.841
323,Geo2Point 0 10 80,3.838
324,Geo2Point 0 10 90,4.297
325,Geo2Point 0 10 100,3.875
326,Geo2Point 0 10 110,3.83
327,Geo2Point 0 10 120,4.273
328,Geo2Point 0 10 130,3.922
329,Geo2Point 0 10 140,3.844
330,Geo2Point 0 10 150,4.071
331,Geo2Point 0 10 160,4.074
332,Geo2Point 0 10 170,3.821
333,Geo2Point 0 10 180,3.869
334,Geo2Point 0 20 -10,4.159
335,Geo2Point 0 20 -20,3.841
336,Geo2Point 0 20 -30,3.814
337,Geo2Point 0 20 -40,4.229
338,Geo2Point 0 20 -50,3.809
339,Geo2Point 0 20 -60,3.807
340,Geo2Point 0 20 -70,4.253
341,Geo2Point 0 20 -80,4.157
342,Geo2Point 0 20 -90,3.844
343,Geo2Point 0 20 -100,4.057
344,Geo2Point 0 20 -110,4.206
345,Geo2Point 0 20 -120,4.219
346,Geo2Point 0 20 -130,3.974
347,Geo2Point 0 20 -140,4.259
348,Geo2Point 0 20 -150,4.234
349,Geo2Point 0 20 -160,3.826
350,Geo2Point 0 20 -170,4.12
351,Geo2Point 0 20 -180,4.18
352,Geo2Point 0 20 0,3.954
353,Geo2Point 0 20 10,3.841
354,Geo2Point 0 20 20,3.842
355,Geo2Point 0 20 30,3.875
356,Geo2Point 0 20 40,3.823
357,Geo2Point 0 20 50,3.821
358,Geo2Point 0 20 60,3.949
359,Geo2Point 0 20 70,3.828
360,Geo2Point 0 20 80,3.964
361,Geo2Point 0 20 90,3.872
362,Geo2Point 0 20 100,3.835
363,Geo2Point 0 20 110,3.825
364,Geo2Point 0 20 120,3.89
365,Geo2Point 0 20 130,3.814
366,Geo2Point 0 20 140,3.821
367,Geo2Point 0 20 150,3.969
368,Geo2Point 0 20 160,3.836
369,Geo2Point 0 20 170,3.826
370,Geo2Point 0 20 180,4.132
371,Geo2Point 0 30 -10,3.83
372,Geo2Point 0 30 -20,3.822
373,Geo2Point 0 30 -30,3.906
374,Geo2Point 0 30 -40,3.826
375,Geo2Point 0 30 -50,3.826
376,Geo2Point 0 30 -60,3.873
377,Geo2Point 0 30 -70,3.885
378,Geo2Point 0 30 -80,3.826
379,Geo2Point 0 30 -90,3.871
380,Geo2Point 0 30 -100,3.857
381,Geo2Point 0 30 -110,3.824
382,Geo2Point 0 30 -120,3.875
383,Geo2Point 0 30 -130,3.901
384,Geo2Point 0 30 -140,3.826
385,Geo2Point 0 30 -150,3.837
386,Geo2Point 0 30 -160,4.128
387,Geo2Point 0 30 -170,3.843
388,Geo2Point 0 30 -180,3.797
389,Geo2Point 0 30 0,3.851
390,Geo2Point 0 30 10,3.832
391,Geo2Point 0 30 20,3.83
392,Geo2Point 0 30 30,3.903
393,Geo2Point 0 30 40,3.819
394,Geo2Point 0 30 50,3.848
395,Geo2Point 0 30 60,3.989
396,Geo2Point 0 30 70,3.84
397,Geo2Point 0 30 80,3.848
398,Geo2Point 0 30 90,4.182
399,Geo2Point 0 30 100,3.827
400,Geo2Point 0 30 110,3.828
401,Geo2Point 0 30 120,3.979
402,Geo2Point 0 30 130,3.884
403,Geo2Point 0 30 140,3.836
404,Geo2Point 0 30 150,3.863
405,Geo2Point 0 30 160,4.062
406,Geo2Point 0 30 170,3.84
407,Geo2Point 0 30 180,3.909
408,Geo2Point 0 40 -10,3.9
409,Geo2Point 0 40 -20,4.068
410,Geo2Point 0 40 -30,3.873
411,Geo2Point 0 40 -40,3.807
412,Geo2Point 0 40 -50,4.188
413,Geo2Point 0 40 -60,3.803
414,Geo2Point 0 40 -70,3.812
415,Geo2Point 0 40 -80,3.988
416,Geo2Point 0 40 -90,3.816
417,Geo2Point 0 40 -100,3.815
418,Geo2Point 0 40 -110,3.812
419,Geo2Point 0 40 -120,3.811
420,Geo2Point 0 40 -130,4.104
421,Geo2Point 0 40 -140,3.836
422,Geo2Point 0 40 -150,4.263
423,Geo2Point 0 40 -160,4.074
424,Geo2Point 0 40 -170,3.815
425,Geo2Point 0 40 -180,3.875
426,Geo2Point 0 40 0,4.058
427,Geo2Point 0 40 10,4.017
428,Geo2Point 0 40 20,3.811
429,Geo2Point 0 40 30,3.799
430,Geo2Point 0 40 40,3.817
431,Geo2Point 0 40 50,3.802
432,Geo2Point 0 40 60,3.816
433,Geo2Point 0 40 70,3.835
434,Geo2Point 0 40 80,3.967
435,Geo2Point 0 40 90,3.825
436,Geo2Point 0 40 100,3.823
437,Geo2Point 0 40 110,4.098
438,Geo2Point 0 40 120,3.813
439,Geo2Point 0 40 130,3.823
440,Geo2Point 0 40 140,3.961
441,Geo2Point 0 40 150,3.829
442,Geo2Point 0 40 160,3.828
443,Geo2Point 0 40 170,4.285
444,Geo2Point 0 40 180,3.845
445,Geo2Point 0 50 -10,4.094
446,Geo2Point 0 50 -20,3.803
447,Geo2Point 0 50 -30,3.831
448,Geo2Point 0 50 -40,4.135
449,Geo2Point 0 50 -50,3.812
450,Geo2Point 0 50 -60,3.828
451,Geo2Point 0 50 -70,4.18
452,Geo2Point 0 50 -80,3.804
453,Geo2Point 0 50 -90,3.824
454,Geo2Point 0 50 -100,4.047
455,Geo2Point 0 50 -110,3.828
456,Geo2Point 0 50 -120,3.796
457,Geo2Point 0 50 -130,3.848
458,Geo2Point 0 50 -140,4.066
459,Geo2Point 0 50 -150,3.819
460,Geo2Point 0 50 -160,3.808
461,Geo2Point 0 50 -170,4.584
462,Geo2Point 0 50 -180,3.804
463,Geo2Point 0 50 0,3.811
464,Geo2Point 0 50 10,3.823
465,Geo2Point 0 50 20,3.903
466,Geo2Point 0 50 30,3.797
467,Geo2Point 0 50 40,3.801
468,Geo2Point 0 50 50,4.131
469,Geo2Point 0 50 60,3.83
470,Geo2Point 0 50 70,3.814
471,Geo2Point 0 50 80,3.804
472,Geo2Point 0 50 90,3.852
473,Geo2Point 0 50 100,3.798
474,Geo2Point 0 50 110,4.075
475,Geo2Point 0 50 120,3.991
476,Geo2Point 0 50 130,3.796
477,Geo2Point 0 50 140,4.195
478,Geo2Point 0 50 150,3.842
479,Geo2Point 0 50 160,3.8
480,Geo2Point 0 50 170,3.817
481,Geo2Point 0 50 180,4.253
482,Geo2Point 0 60 -10,3.819
483,Geo2Point 0 60 -20,3.814
484,Geo2Point 0 60 -30,3.878
485,Geo2Point 0 60 -40,3.814
486,Geo2Point 0 60 -50,3.812
487,Geo2Point 0 60 -60,4.183
488,Geo2Point 0 60 -70,3.819
489,Geo2Point 0 60 -80,3.826
490,Geo2Point 0 60 -90,3.944
491,Geo2Point 0 60 -100,4.259
492,Geo2Point 0 60 -110,3.814
493,Geo2Point 0 60 -120,4.114
494,Geo2Point 0 60 -130,4.243
495,Geo2Point 0 60 -140,3.833
496,Geo2Point 0 60 -150,3.869
497,Geo2Point 0 60 -160,3.834
498,Geo2Point 0 60 -170,3.809
499,Geo2Point 0 60 -180,3.855
500,Geo2Point 0 60 0,4.061
501,Geo2Point 0 60 10,4.074
502,Geo2Point 0 60 20,3.812
503,Geo2Point 0 60 30,3.816
504,Geo2Point 0 60 40,4.23
505,Geo2Point 0 60 50,3.821
506,Geo2Point 0 60 60,3.781
